timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,anomaly_score,is_anomaly,alert_level
1719729724.067335,192.168.238.128,192.168.238.155,40001,8031,TCP,2,0.0,0,NORMAL
1719729724.067361,192.168.238.128,192.168.238.155,40001,55055,TCP,2,0.0,0,NORMAL
1719729724.06752,192.168.238.128,192.168.238.155,40001,2003,TCP,2,0.0,0,NORMAL
1719729724.067546,192.168.238.128,192.168.238.155,40001,2103,TCP,2,0.0,0,NORMAL
1719729724.067668,192.168.238.128,192.168.238.155,40001,6346,TCP,2,0.0,0,NORMAL
1719729724.067695,192.168.238.128,192.168.238.155,40001,6669,TCP,2,0.0,0,NORMAL
1719729724.067832,192.168.238.128,192.168.238.155,40001,2030,TCP,2,0.0,0,NORMAL
1719729724.067858,192.168.238.128,192.168.238.155,40001,8291,TCP,2,0.0,0,NORMAL
1719729724.067956,192.168.238.128,192.168.238.155,40001,9011,TCP,2,0.0,0,NORMAL
1719729724.067984,192.168.238.128,192.168.238.155,40001,3801,TCP,2,0.0,0,NORMAL
1719729724.068089,192.168.238.128,192.168.238.155,40001,5061,TCP,2,0.0,0,NORMAL
1719729724.068115,192.168.238.128,192.168.238.155,40001,16001,TCP,2,0.0,0,NORMAL
1719729724.068221,192.168.238.128,192.168.238.155,40001,1049,TCP,2,0.0,0,NORMAL
1719729724.068247,192.168.238.128,192.168.238.155,40001,5000,TCP,2,0.0,0,NORMAL
1719729724.068345,192.168.238.128,192.168.238.155,40001,9968,TCP,2,0.0,0,NORMAL
1719729724.06837,192.168.238.128,192.168.238.155,40001,1322,TCP,2,0.0,0,NORMAL
1719729724.068468,192.168.238.128,192.168.238.155,40001,35500,TCP,2,0.0,0,NORMAL
1719729724.068495,192.168.238.128,192.168.238.155,40001,32783,TCP,2,0.0,0,NORMAL
1719729724.068592,192.168.238.128,192.168.238.155,40001,7920,TCP,2,0.0,0,NORMAL
1719729724.068619,192.168.238.128,192.168.238.155,40001,7201,TCP,2,0.0,0,NORMAL
1719729724.068756,192.168.238.128,192.168.238.155,40001,1840,TCP,2,0.0,0,NORMAL
1719729724.068784,192.168.238.128,192.168.238.155,40001,17877,TCP,2,0.0,0,NORMAL
1719729724.068916,192.168.238.128,192.168.238.155,40001,51493,TCP,2,0.0,0,NORMAL
1719729724.068942,192.168.238.128,192.168.238.155,40001,2910,TCP,2,0.0,0,NORMAL
1719729724.069043,192.168.238.128,192.168.238.155,40001,49152,TCP,2,0.0,0,NORMAL
1719729724.069076,192.168.238.128,192.168.238.155,40001,27356,TCP,2,0.0,0,NORMAL
1719729724.069235,192.168.238.128,192.168.238.155,40001,4224,TCP,2,0.0,0,NORMAL
1719729724.069265,192.168.238.128,192.168.238.155,40001,1149,TCP,2,0.0,0,NORMAL
1719729724.069407,192.168.238.128,192.168.238.155,40001,264,TCP,2,0.0,0,NORMAL
1719729724.069436,192.168.238.128,192.168.238.155,40001,1971,TCP,2,0.0,0,NORMAL
1719729724.06954,192.168.238.128,192.168.238.155,40001,49153,TCP,2,0.0,0,NORMAL
1719729724.069569,192.168.238.128,192.168.238.155,40001,212,TCP,2,0.0,0,NORMAL
1719729724.069717,192.168.238.128,192.168.238.155,40001,389,TCP,2,0.0,0,NORMAL
1719729724.069746,192.168.238.128,192.168.238.155,40001,6003,TCP,2,0.0,0,NORMAL
1719729724.070039,192.168.238.128,192.168.238.155,40001,1001,TCP,2,0.0,0,NORMAL
1719729724.070068,192.168.238.128,192.168.238.155,40001,7443,TCP,2,0.0,0,NORMAL
1719729724.070192,192.168.238.128,192.168.238.155,40001,4001,TCP,2,0.0,0,NORMAL
1719729724.070222,192.168.238.128,192.168.238.155,40001,6100,TCP,2,0.0,0,NORMAL
1719729724.070332,192.168.238.128,192.168.238.155,40001,1054,TCP,2,0.0,0,NORMAL
1719729724.070362,192.168.238.128,192.168.238.155,40001,38292,TCP,2,0.0,0,NORMAL
1719729724.07051,192.168.238.128,192.168.238.155,40001,27353,TCP,2,0.0,0,NORMAL
1719729724.070539,192.168.238.128,192.168.238.155,40001,8010,TCP,2,0.0,0,NORMAL
1719729724.07069,192.168.238.128,192.168.238.155,40001,8100,TCP,2,0.0,0,NORMAL
1719729724.07072,192.168.238.128,192.168.238.155,40001,1147,TCP,2,0.0,0,NORMAL
1719729724.07087,192.168.238.128,192.168.238.155,40001,1050,TCP,2,0.0,0,NORMAL
1719729724.0709,192.168.238.128,192.168.238.155,40001,1556,TCP,2,0.0,0,NORMAL
1719729724.071012,192.168.238.128,192.168.238.155,40001,8093,TCP,2,0.0,0,NORMAL
1719729724.071042,192.168.238.128,192.168.238.155,40001,1114,TCP,2,0.0,0,NORMAL
1719729724.071146,192.168.238.128,192.168.238.155,40001,4,TCP,2,0.0,0,NORMAL
1719729724.071174,192.168.238.128,192.168.238.155,40001,800,TCP,2,0.0,0,NORMAL
1719729724.071283,192.168.238.128,192.168.238.155,40001,146,TCP,2,0.0,0,NORMAL
1719729724.071312,192.168.238.128,192.168.238.155,40001,2190,TCP,2,0.0,0,NORMAL
1719729724.071433,192.168.238.128,192.168.238.155,40001,1900,TCP,2,0.0,0,NORMAL
1719729724.071463,192.168.238.128,192.168.238.155,40001,5003,TCP,2,0.0,0,NORMAL
1719729724.07157,192.168.238.128,192.168.238.155,40001,3001,TCP,2,0.0,0,NORMAL
1719729724.071603,192.168.238.128,192.168.238.155,40001,1783,TCP,2,0.0,0,NORMAL
1719729724.07171,192.168.238.128,192.168.238.155,40001,1083,TCP,2,0.0,0,NORMAL
1719729724.071742,192.168.238.128,192.168.238.155,40001,902,TCP,2,0.0,0,NORMAL
1719729724.071844,192.168.238.128,192.168.238.155,40001,5815,TCP,2,0.0,0,NORMAL
1719729724.071873,192.168.238.128,192.168.238.155,40001,6580,TCP,2,0.0,0,NORMAL
1719729724.071973,192.168.238.128,192.168.238.155,40001,5550,TCP,2,0.0,0,NORMAL
1719729724.072003,192.168.238.128,192.168.238.155,40001,1002,TCP,2,0.0,0,NORMAL
1719729724.072106,192.168.238.128,192.168.238.155,40001,9898,TCP,2,0.0,0,NORMAL
1719729724.072136,192.168.238.128,192.168.238.155,40001,1583,TCP,2,0.0,0,NORMAL
1719729724.07224,192.168.238.128,192.168.238.155,40001,6667,TCP,2,0.0,0,NORMAL
1719729724.07227,192.168.238.128,192.168.238.155,40001,1011,TCP,2,0.0,0,NORMAL
1719729724.072376,192.168.238.128,192.168.238.155,40001,5998,TCP,2,0.0,0,NORMAL
1719729724.072408,192.168.238.128,192.168.238.155,40001,3351,TCP,2,0.0,0,NORMAL
1719729724.072534,192.168.238.128,192.168.238.155,40001,26214,TCP,2,0.0,0,NORMAL
1719729724.072562,192.168.238.128,192.168.238.155,40001,705,TCP,2,0.0,0,NORMAL
1719729724.072677,192.168.238.128,192.168.238.155,40001,8181,TCP,2,0.0,0,NORMAL
1719729724.072705,192.168.238.128,192.168.238.155,40001,464,TCP,2,0.0,0,NORMAL
1719729724.07281,192.168.238.128,192.168.238.155,40001,1533,TCP,2,0.0,0,NORMAL
1719729724.072837,192.168.238.128,192.168.238.155,40001,1132,TCP,2,0.0,0,NORMAL
1719729724.072943,192.168.238.128,192.168.238.155,40001,1310,TCP,2,0.0,0,NORMAL
1719729724.072979,192.168.238.128,192.168.238.155,40001,1,TCP,2,0.0,0,NORMAL
1719729724.073089,192.168.238.128,192.168.238.155,40001,1072,TCP,2,0.0,0,NORMAL
1719729724.073117,192.168.238.128,192.168.238.155,40001,340,TCP,2,0.0,0,NORMAL
1719729724.073225,192.168.238.128,192.168.238.155,40001,2105,TCP,2,0.0,0,NORMAL
1719729724.073252,192.168.238.128,192.168.238.155,40001,1862,TCP,2,0.0,0,NORMAL
1719729724.073359,192.168.238.128,192.168.238.155,40001,13722,TCP,2,0.0,0,NORMAL
1719729724.073387,192.168.238.128,192.168.238.155,40001,3268,TCP,2,0.0,0,NORMAL
1719729724.073497,192.168.238.128,192.168.238.155,40001,1123,TCP,2,0.0,0,NORMAL
1719729724.073526,192.168.238.128,192.168.238.155,40001,900,TCP,2,0.0,0,NORMAL
1719729724.073832,192.168.238.128,192.168.238.155,40001,513,TCP,2,0.0,0,NORMAL
1719729724.073859,192.168.238.128,192.168.238.155,40001,85,TCP,2,0.0,0,NORMAL
1719729724.073964,192.168.238.128,192.168.238.155,40001,1233,TCP,2,0.0,0,NORMAL
1719729724.073989,192.168.238.128,192.168.238.155,40001,6156,TCP,2,0.0,0,NORMAL
1719729724.074129,192.168.238.128,192.168.238.155,40001,1119,TCP,2,0.0,0,NORMAL
1719729724.074157,192.168.238.128,192.168.238.155,40001,1092,TCP,2,0.0,0,NORMAL
1719729724.074302,192.168.238.128,192.168.238.155,40001,1029,TCP,2,0.0,0,NORMAL
1719729724.074329,192.168.238.128,192.168.238.155,40001,44501,TCP,2,0.0,0,NORMAL
1719729724.074437,192.168.238.128,192.168.238.155,40001,2500,TCP,2,0.0,0,NORMAL
1719729724.074465,192.168.238.128,192.168.238.155,40001,1875,TCP,2,0.0,0,NORMAL
1719729724.07461,192.168.238.128,192.168.238.155,40001,2135,TCP,2,0.0,0,NORMAL
1719729724.074637,192.168.238.128,192.168.238.155,40001,2047,TCP,2,0.0,0,NORMAL
1719729724.074738,192.168.238.128,192.168.238.155,40001,9595,TCP,2,0.0,0,NORMAL
1719729724.074766,192.168.238.128,192.168.238.155,40001,3323,TCP,2,0.0,0,NORMAL
1719729724.074915,192.168.238.128,192.168.238.155,40001,8292,TCP,2,0.0,0,NORMAL
1719729724.074941,192.168.238.128,192.168.238.155,40001,6881,TCP,2,0.0,0,NORMAL
1719729724.075084,192.168.238.128,192.168.238.155,40001,4242,TCP,2,0.0,0,NORMAL
1719729724.075109,192.168.238.128,192.168.238.155,40001,714,TCP,2,0.0,0,NORMAL
1719729724.075241,192.168.238.128,192.168.238.155,40001,1169,TCP,2,0.0,0,NORMAL
1719729724.075268,192.168.238.128,192.168.238.155,40001,5679,TCP,2,0.0,0,NORMAL
1719729724.075368,192.168.238.128,192.168.238.155,40001,2222,TCP,2,0.0,0,NORMAL
1719729724.075395,192.168.238.128,192.168.238.155,40001,687,TCP,2,0.0,0,NORMAL
1719729724.075545,192.168.238.128,192.168.238.155,40001,125,TCP,2,0.0,0,NORMAL
1719729724.075572,192.168.238.128,192.168.238.155,40001,1782,TCP,2,0.0,0,NORMAL
1719729724.07573,192.168.238.128,192.168.238.155,40001,3889,TCP,2,0.0,0,NORMAL
1719729724.075759,192.168.238.128,192.168.238.155,40001,1121,TCP,2,0.0,0,NORMAL
1719729724.075859,192.168.238.128,192.168.238.155,40001,64680,TCP,2,0.0,0,NORMAL
1719729724.075885,192.168.238.128,192.168.238.155,40001,1079,TCP,2,0.0,0,NORMAL
1719729724.075985,192.168.238.128,192.168.238.155,40001,6901,TCP,2,0.0,0,NORMAL
1719729724.076012,192.168.238.128,192.168.238.155,40001,9000,TCP,2,0.0,0,NORMAL
1719729724.07615,192.168.238.128,192.168.238.155,40001,1700,TCP,2,0.0,0,NORMAL
1719729724.076177,192.168.238.128,192.168.238.155,40001,1805,TCP,2,0.0,0,NORMAL
1719729724.07629,192.168.238.128,192.168.238.155,40001,1272,TCP,2,0.0,0,NORMAL
1719729724.076318,192.168.238.128,192.168.238.155,40001,1045,TCP,2,0.0,0,NORMAL
1719729724.076416,192.168.238.128,192.168.238.155,40001,8994,TCP,2,0.0,0,NORMAL
1719729724.076444,192.168.238.128,192.168.238.155,40001,5002,TCP,2,0.0,0,NORMAL
1719729724.076549,192.168.238.128,192.168.238.155,40001,5915,TCP,2,0.0,0,NORMAL
1719729724.076576,192.168.238.128,192.168.238.155,40001,2492,TCP,2,0.0,0,NORMAL
1719729724.076691,192.168.238.128,192.168.238.155,40001,7911,TCP,2,0.0,0,NORMAL
1719729724.076719,192.168.238.128,192.168.238.155,40001,407,TCP,2,0.0,0,NORMAL
1719729724.076826,192.168.238.128,192.168.238.155,40001,3168,TCP,2,0.0,0,NORMAL
1719729724.076857,192.168.238.128,192.168.238.155,40001,9071,TCP,2,0.0,0,NORMAL
1719729724.07696,192.168.238.128,192.168.238.155,40001,4279,TCP,2,0.0,0,NORMAL
1719729724.076991,192.168.238.128,192.168.238.155,40001,9091,TCP,2,0.0,0,NORMAL
1719729724.077099,192.168.238.128,192.168.238.155,40001,5214,TCP,2,0.0,0,NORMAL
1719729724.077129,192.168.238.128,192.168.238.155,40001,5555,TCP,2,0.0,0,NORMAL
1719729724.077235,192.168.238.128,192.168.238.155,40001,1088,TCP,2,0.0,0,NORMAL
1719729724.077266,192.168.238.128,192.168.238.155,40001,5903,TCP,2,0.0,0,NORMAL
1719729724.077386,192.168.238.128,192.168.238.155,40001,1102,TCP,2,0.0,0,NORMAL
1719729724.077416,192.168.238.128,192.168.238.155,40001,3871,TCP,2,0.0,0,NORMAL
1719729724.077697,192.168.238.128,192.168.238.155,40001,1984,TCP,2,0.0,0,NORMAL
1719729724.077727,192.168.238.128,192.168.238.155,40001,3003,TCP,2,0.0,0,NORMAL
1719729724.077813,192.168.238.128,192.168.238.155,40001,1081,TCP,2,0.0,0,NORMAL
1719729724.077844,192.168.238.128,192.168.238.155,40001,1244,TCP,2,0.0,0,NORMAL
1719729724.077955,192.168.238.128,192.168.238.155,40001,2196,TCP,2,0.0,0,NORMAL
1719729724.077988,192.168.238.128,192.168.238.155,40001,50800,TCP,2,0.0,0,NORMAL
1719729724.078098,192.168.238.128,192.168.238.155,40001,16080,TCP,2,0.0,0,NORMAL
1719729724.078127,192.168.238.128,192.168.238.155,40001,32768,TCP,2,0.0,0,NORMAL
1719729724.078241,192.168.238.128,192.168.238.155,40001,1091,TCP,2,0.0,0,NORMAL
1719729724.078273,192.168.238.128,192.168.238.155,40001,5269,TCP,2,0.0,0,NORMAL
1719729724.078383,192.168.238.128,192.168.238.155,40001,3370,TCP,2,0.0,0,NORMAL
1719729724.078414,192.168.238.128,192.168.238.155,40001,5678,TCP,2,0.0,0,NORMAL
1719729724.078523,192.168.238.128,192.168.238.155,40001,83,TCP,2,0.0,0,NORMAL
1719729724.078555,192.168.238.128,192.168.238.155,40001,990,TCP,2,0.0,0,NORMAL
1719729724.078681,192.168.238.128,192.168.238.155,40001,1057,TCP,2,0.0,0,NORMAL
1719729724.078711,192.168.238.128,192.168.238.155,40001,1164,TCP,2,0.0,0,NORMAL
1719729724.078816,192.168.238.128,192.168.238.155,40001,1033,TCP,2,0.0,0,NORMAL
1719729724.078846,192.168.238.128,192.168.238.155,40001,515,TCP,2,0.0,0,NORMAL
1719729724.078954,192.168.238.128,192.168.238.155,40001,5001,TCP,2,0.0,0,NORMAL
1719729724.078984,192.168.238.128,192.168.238.155,40001,12265,TCP,2,0.0,0,NORMAL
1719729724.07909,192.168.238.128,192.168.238.155,40001,84,TCP,2,0.0,0,NORMAL
1719729724.079121,192.168.238.128,192.168.238.155,40001,1047,TCP,2,0.0,0,NORMAL
1719729724.079229,192.168.238.128,192.168.238.155,40001,14441,TCP,2,0.0,0,NORMAL
1719729724.07926,192.168.238.128,192.168.238.155,40001,1687,TCP,2,0.0,0,NORMAL
1719729724.079367,192.168.238.128,192.168.238.155,40001,42,TCP,2,0.0,0,NORMAL
1719729724.079397,192.168.238.128,192.168.238.155,40001,2608,TCP,2,0.0,0,NORMAL
1719729724.079499,192.168.238.128,192.168.238.155,40001,9080,TCP,2,0.0,0,NORMAL
1719729724.079529,192.168.238.128,192.168.238.155,40001,1218,TCP,2,0.0,0,NORMAL
1719729724.079631,192.168.238.128,192.168.238.155,40001,2045,TCP,2,0.0,0,NORMAL
1719729724.079661,192.168.238.128,192.168.238.155,40001,3826,TCP,2,0.0,0,NORMAL
1719729724.079793,192.168.238.128,192.168.238.155,40001,1037,TCP,2,0.0,0,NORMAL
1719729724.079823,192.168.238.128,192.168.238.155,40001,16113,TCP,2,0.0,0,NORMAL
1719729724.079926,192.168.238.128,192.168.238.155,40001,9998,TCP,2,0.0,0,NORMAL
1719729724.079955,192.168.238.128,192.168.238.155,40001,8200,TCP,2,0.0,0,NORMAL
1719729724.080063,192.168.238.128,192.168.238.155,40001,1247,TCP,2,0.0,0,NORMAL
1719729724.080093,192.168.238.128,192.168.238.155,40001,16992,TCP,2,0.0,0,NORMAL
1719729724.080201,192.168.238.128,192.168.238.155,40001,2638,TCP,2,0.0,0,NORMAL
1719729724.080227,192.168.238.128,192.168.238.155,40001,15003,TCP,2,0.0,0,NORMAL
1719729724.080328,192.168.238.128,192.168.238.155,40001,49158,TCP,2,0.0,0,NORMAL
1719729724.080355,192.168.238.128,192.168.238.155,40001,5802,TCP,2,0.0,0,NORMAL
1719729724.080459,192.168.238.128,192.168.238.155,40001,10009,TCP,2,0.0,0,NORMAL
1719729724.080486,192.168.238.128,192.168.238.155,40001,4004,TCP,2,0.0,0,NORMAL
1719729724.080585,192.168.238.128,192.168.238.155,40001,9917,TCP,2,0.0,0,NORMAL
1719729724.080613,192.168.238.128,192.168.238.155,40001,2323,TCP,2,0.0,0,NORMAL
1719729724.080808,192.168.238.128,192.168.238.155,40001,51103,TCP,2,0.0,0,NORMAL
1719729724.080841,192.168.238.128,192.168.238.155,40001,9200,TCP,2,0.0,0,NORMAL
1719729724.081076,192.168.238.128,192.168.238.155,40001,9415,TCP,2,0.0,0,NORMAL
1719729724.08111,192.168.238.128,192.168.238.155,40001,9110,TCP,2,0.0,0,NORMAL
1719729724.081231,192.168.238.128,192.168.238.155,40001,544,TCP,2,0.0,0,NORMAL
1719729724.081255,192.168.238.128,192.168.238.155,40001,6792,TCP,2,0.0,0,NORMAL
1719729724.081602,192.168.238.128,192.168.238.155,40001,1087,TCP,2,0.0,0,NORMAL
1719729724.081631,192.168.238.128,192.168.238.155,40001,1095,TCP,2,0.0,0,NORMAL
1719729724.081734,192.168.238.128,192.168.238.155,40001,7921,TCP,2,0.0,0,NORMAL
1719729724.081762,192.168.238.128,192.168.238.155,40001,9100,TCP,2,0.0,0,NORMAL
1719729724.081862,192.168.238.128,192.168.238.155,40001,8899,TCP,2,0.0,0,NORMAL
1719729724.08189,192.168.238.128,192.168.238.155,40001,3986,TCP,2,0.0,0,NORMAL
1719729724.082017,192.168.238.128,192.168.238.155,40001,10629,TCP,2,0.0,0,NORMAL
1719729724.082045,192.168.238.128,192.168.238.155,40001,6,TCP,2,0.0,0,NORMAL
1719729724.082156,192.168.238.128,192.168.238.155,40001,4446,TCP,2,0.0,0,NORMAL
1719729724.08218,192.168.238.128,192.168.238.155,40001,1062,TCP,2,0.0,0,NORMAL
1719729724.082285,192.168.238.128,192.168.238.155,40001,31038,TCP,2,0.0,0,NORMAL
1719729724.082313,192.168.238.128,192.168.238.155,40001,683,TCP,2,0.0,0,NORMAL
1719729724.082433,192.168.238.128,192.168.238.155,40001,5432,TCP,2,0.0,0,NORMAL
1719729724.08246,192.168.238.128,192.168.238.155,40001,1236,TCP,2,0.0,0,NORMAL
1719729724.082674,192.168.238.128,192.168.238.155,40001,7000,TCP,2,0.0,0,NORMAL
1719729724.082706,192.168.238.128,192.168.238.155,40001,52848,TCP,2,0.0,0,NORMAL
1719729724.082806,192.168.238.128,192.168.238.155,40001,1124,TCP,2,0.0,0,NORMAL
1719729724.082828,192.168.238.128,192.168.238.155,40001,144,TCP,2,0.0,0,NORMAL
1719729724.083073,192.168.238.128,192.168.238.155,40001,3800,TCP,2,0.0,0,NORMAL
1719729724.083101,192.168.238.128,192.168.238.155,40001,465,TCP,2,0.0,0,NORMAL
1719729724.083236,192.168.238.128,192.168.238.155,40001,44176,TCP,2,0.0,0,NORMAL
1719729724.083261,192.168.238.128,192.168.238.155,40001,52822,TCP,2,0.0,0,NORMAL
1719729724.083346,192.168.238.128,192.168.238.155,40001,5087,TCP,2,0.0,0,NORMAL
1719729724.083374,192.168.238.128,192.168.238.155,40001,1248,TCP,2,0.0,0,NORMAL
1719729724.083533,192.168.238.128,192.168.238.155,40001,9878,TCP,2,0.0,0,NORMAL
1719729724.083559,192.168.238.128,192.168.238.155,40001,8088,TCP,2,0.0,0,NORMAL
1719729724.083682,192.168.238.128,192.168.238.155,40001,49154,TCP,2,0.0,0,NORMAL
1719729724.083708,192.168.238.128,192.168.238.155,40001,3333,TCP,2,0.0,0,NORMAL
1719729724.083821,192.168.238.128,192.168.238.155,40001,5906,TCP,2,0.0,0,NORMAL
1719729724.083847,192.168.238.128,192.168.238.155,40001,8254,TCP,2,0.0,0,NORMAL
1719729724.083977,192.168.238.128,192.168.238.155,40001,3880,TCP,2,0.0,0,NORMAL
1719729724.084002,192.168.238.128,192.168.238.155,40001,3283,TCP,2,0.0,0,NORMAL
1719729724.084098,192.168.238.128,192.168.238.155,40001,5054,TCP,2,0.0,0,NORMAL
1719729724.084124,192.168.238.128,192.168.238.155,40001,55056,TCP,2,0.0,0,NORMAL
1719729724.084221,192.168.238.128,192.168.238.155,40001,3030,TCP,2,0.0,0,NORMAL
1719729724.084248,192.168.238.128,192.168.238.155,40001,163,TCP,2,0.0,0,NORMAL
1719729724.084345,192.168.238.128,192.168.238.155,40001,1972,TCP,2,0.0,0,NORMAL
1719729724.084372,192.168.238.128,192.168.238.155,40001,14000,TCP,2,0.0,0,NORMAL
1719729724.084468,192.168.238.128,192.168.238.155,40001,32775,TCP,2,0.0,0,NORMAL
1719729724.084494,192.168.238.128,192.168.238.155,40001,4045,TCP,2,0.0,0,NORMAL
1719729724.08459,192.168.238.128,192.168.238.155,40001,8042,TCP,2,0.0,0,NORMAL
1719729724.084614,192.168.238.128,192.168.238.155,40001,1112,TCP,2,0.0,0,NORMAL
1719729724.084733,192.168.238.128,192.168.238.155,40001,6389,TCP,2,0.0,0,NORMAL
1719729724.084766,192.168.238.128,192.168.238.155,40001,41511,TCP,2,0.0,0,NORMAL
1719729724.084885,192.168.238.128,192.168.238.155,40001,2119,TCP,2,0.0,0,NORMAL
1719729724.084915,192.168.238.128,192.168.238.155,40001,3322,TCP,2,0.0,0,NORMAL
1719729724.085016,192.168.238.128,192.168.238.155,40001,65129,TCP,2,0.0,0,NORMAL
1719729724.085046,192.168.238.128,192.168.238.155,40001,19315,TCP,2,0.0,0,NORMAL
1719729724.085155,192.168.238.128,192.168.238.155,40001,55555,TCP,2,0.0,0,NORMAL
1719729724.085185,192.168.238.128,192.168.238.155,40001,5666,TCP,2,0.0,0,NORMAL
1719729724.085481,192.168.238.128,192.168.238.155,40001,563,TCP,2,0.0,0,NORMAL
1719729724.085511,192.168.238.128,192.168.238.155,40001,49167,TCP,2,0.0,0,NORMAL
1719729724.085617,192.168.238.128,192.168.238.155,40001,2998,TCP,2,0.0,0,NORMAL
1719729724.085646,192.168.238.128,192.168.238.155,40001,1666,TCP,2,0.0,0,NORMAL
1719729724.085735,192.168.238.128,192.168.238.155,40001,1213,TCP,2,0.0,0,NORMAL
1719729724.085754,192.168.238.128,192.168.238.155,40001,1455,TCP,2,0.0,0,NORMAL
1719729724.085839,192.168.238.128,192.168.238.155,40001,901,TCP,2,0.0,0,NORMAL
1719729724.085868,192.168.238.128,192.168.238.155,40001,7496,TCP,2,0.0,0,NORMAL
1719729724.085974,192.168.238.128,192.168.238.155,40001,9010,TCP,2,0.0,0,NORMAL
1719729724.086004,192.168.238.128,192.168.238.155,40001,512,TCP,2,0.0,0,NORMAL
1719729724.086127,192.168.238.128,192.168.238.155,40001,1974,TCP,2,0.0,0,NORMAL
1719729724.086158,192.168.238.128,192.168.238.155,40001,30951,TCP,2,0.0,0,NORMAL
1719729724.086275,192.168.238.128,192.168.238.155,40001,32774,TCP,2,0.0,0,NORMAL
1719729724.086302,192.168.238.128,192.168.238.155,40001,20005,TCP,2,0.0,0,NORMAL
1719729724.086411,192.168.238.128,192.168.238.155,40001,1053,TCP,2,0.0,0,NORMAL
1719729724.086438,192.168.238.128,192.168.238.155,40001,2107,TCP,2,0.0,0,NORMAL
1719729724.086544,192.168.238.128,192.168.238.155,40001,1059,TCP,2,0.0,0,NORMAL
1719729724.086574,192.168.238.128,192.168.238.155,40001,6668,TCP,2,0.0,0,NORMAL
1719729724.086679,192.168.238.128,192.168.238.155,40001,1839,TCP,2,0.0,0,NORMAL
1719729724.086707,192.168.238.128,192.168.238.155,40001,7001,TCP,2,0.0,0,NORMAL
1719729724.086813,192.168.238.128,192.168.238.155,40001,5566,TCP,2,0.0,0,NORMAL
1719729724.086843,192.168.238.128,192.168.238.155,40001,17988,TCP,2,0.0,0,NORMAL
1719729724.086946,192.168.238.128,192.168.238.155,40001,33,TCP,2,0.0,0,NORMAL
1719729724.086975,192.168.238.128,192.168.238.155,40001,4005,TCP,2,0.0,0,NORMAL
1719729724.087074,192.168.238.128,192.168.238.155,40001,1034,TCP,2,0.0,0,NORMAL
1719729724.087103,192.168.238.128,192.168.238.155,40001,5560,TCP,2,0.0,0,NORMAL
1719729724.087217,192.168.238.128,192.168.238.155,40001,10180,TCP,2,0.0,0,NORMAL
1719729724.087246,192.168.238.128,192.168.238.155,40001,843,TCP,2,0.0,0,NORMAL
1719729724.087349,192.168.238.128,192.168.238.155,40001,3300,TCP,2,0.0,0,NORMAL
1719729724.087377,192.168.238.128,192.168.238.155,40001,1098,TCP,2,0.0,0,NORMAL
1719729724.087467,192.168.238.128,192.168.238.155,40001,6009,TCP,2,0.0,0,NORMAL
1719729724.087499,192.168.238.128,192.168.238.155,40001,90,TCP,2,0.0,0,NORMAL
1719729724.087604,192.168.238.128,192.168.238.155,40001,1100,TCP,2,0.0,0,NORMAL
1719729724.087632,192.168.238.128,192.168.238.155,40001,1174,TCP,2,0.0,0,NORMAL
1719729724.087732,192.168.238.128,192.168.238.155,40001,8090,TCP,2,0.0,0,NORMAL
1719729724.08776,192.168.238.128,192.168.238.155,40001,1192,TCP,2,0.0,0,NORMAL
1719729724.087859,192.168.238.128,192.168.238.155,40001,2522,TCP,2,0.0,0,NORMAL
1719729724.087887,192.168.238.128,192.168.238.155,40001,1036,TCP,2,0.0,0,NORMAL
1719729724.087987,192.168.238.128,192.168.238.155,40001,2042,TCP,2,0.0,0,NORMAL
1719729724.088014,192.168.238.128,192.168.238.155,40001,1086,TCP,2,0.0,0,NORMAL
1719729724.088111,192.168.238.128,192.168.238.155,40001,2301,TCP,2,0.0,0,NORMAL
1719729724.088136,192.168.238.128,192.168.238.155,40001,6547,TCP,2,0.0,0,NORMAL
1719729724.088253,192.168.238.128,192.168.238.155,40001,1300,TCP,2,0.0,0,NORMAL
1719729724.08828,192.168.238.128,192.168.238.155,40001,6007,TCP,2,0.0,0,NORMAL
1719729724.088377,192.168.238.128,192.168.238.155,40001,8085,TCP,2,0.0,0,NORMAL
1719729724.088506,192.168.238.128,192.168.238.155,40001,912,TCP,2,0.0,0,NORMAL
1719729724.088619,192.168.238.128,192.168.238.155,40001,1032,TCP,2,0.0,0,NORMAL
1719729724.088643,192.168.238.128,192.168.238.155,40001,555,TCP,2,0.0,0,NORMAL
1719729724.088756,192.168.238.128,192.168.238.155,40001,58080,TCP,2,0.0,0,NORMAL
1719729724.088783,192.168.238.128,192.168.238.155,40001,8081,TCP,2,0.0,0,NORMAL
1719729724.089064,192.168.238.128,192.168.238.155,40001,1076,TCP,2,0.0,0,NORMAL
1719729724.089093,192.168.238.128,192.168.238.155,40001,32785,TCP,2,0.0,0,NORMAL
1719729724.089192,192.168.238.128,192.168.238.155,40001,2008,TCP,2,0.0,0,NORMAL
1719729724.089218,192.168.238.128,192.168.238.155,40001,8008,TCP,2,0.0,0,NORMAL
1719729724.089314,192.168.238.128,192.168.238.155,40001,1641,TCP,2,0.0,0,NORMAL
1719729724.089348,192.168.238.128,192.168.238.155,40001,20222,TCP,2,0.0,0,NORMAL
1719729724.089456,192.168.238.128,192.168.238.155,40001,1126,TCP,2,0.0,0,NORMAL
